,H0_Seed167,H1_Seed168,H2_Seed169,H3_Seed170,H4_Seed171,H5_Seed172,H6_Seed173,H7_Seed174,H8_Seed175,H9_Seed176
5111,-0.0061777447016950855,-0.22645682674255738,0.24747755712169828,0.1332937792152646,0.34323705017639733,0.2766435507364599,-0.6593589647897659,0.06070273535696337,0.00854824101311231,-0.0068845918951335825
5112,0.03229481655877617,-0.2608598883639884,0.28314180531535327,0.18061665956903464,0.32656220624697796,0.2642874543544244,-0.6747969927770173,0.10739130119659272,0.08632036564173501,-0.01855437645927902
5113,0.06734734227741893,-0.2736218744014711,0.26363042061006925,0.21244657264250488,0.2841111038331149,0.23102821754145128,-0.6358462563710071,0.14446633744940815,0.1554937757475863,-0.02848517470812964
5114,0.09624447447759786,-0.2641831091275513,0.20993235917153935,0.2265645753532813,0.20940515377766022,0.17997772807310886,-0.5467908371154926,0.16916290069731546,0.21071001409113888,-0.03591849659795161
5115,0.11680192826832365,-0.23377492382036574,0.14057210454226268,0.22221803863862502,0.11815855166759409,0.11560795093890831,-0.41583975911649584,0.1797664680163966,0.24784234110293873,-0.04031202229648745
5116,0.12755008900489567,-0.18528360226035567,0.115983148005507,0.2001503967950519,0.019415531193827724,0.043364095198552506,-0.25438710566086675,0.1757284643869038,0.264300842071651,-0.04137856565801721
5117,0.12783694094819248,-0.12298443797539116,0.10939304805832097,0.16251033416659277,-0.07874551783049909,-0.03079228674492599,-0.07603199998112262,0.15768592912213794,0.25920803428053524,-0.039103779590200796
5118,0.11786330539623256,-0.0521698697178284,0.09417090475063557,0.11265014141362971,-0.16846356392357006,-0.10087200266112388,0.10455807705178154,0.1273856916118445,0.2334335218637684,-0.033741615273599
5119,0.09857953381625759,0.021296320852154448,0.0717227134398627,0.05483167026227463,-0.24272104521419977,-0.12471287403029595,0.2728462640847921,0.08752108028302465,0.1894877841540188,-0.025788351798920642
5120,0.11200841550502152,0.09146147545916064,0.04400465671206566,-0.006134640878556111,-0.29588940291997073,-0.09793435572725367,0.41559012035289966,0.0394782630426395,0.13128648369146093,-0.015430832639358632
5121,0.12048618864076512,0.1527637211376157,0.013354594286433239,-0.10633647163451175,-0.32415189034425906,-0.06387434403779209,0.5218775586024681,-0.0790160606419999,0.06380684298953174,0.0014997135224505648
